,name,gender,follower_count,voteup_count,comment_count,url,content
1117,冬日里的夕阳,-1,17,0,1,https://www.zhihu.com/api/v4/answers/1604207470,<p>一个没有民族主义的民族是没有精神的，民族主义是爱国主义的基础。如果没有民族主义，那爱国主义就是无根的浮萍，国籍换了爱的对象是不是也要变？</p><p>别拿什么多民族说事，民族多或少跟我属于什么民族无关，我也不会为了其他民族而放弃为自己民族自豪的权利。</p><p>民族主义是个中性词，不要跟极端民族主义搞混了。</p><p></p>
1118,白发人,-1,2,0,1,https://www.zhihu.com/api/v4/answers/1601284912,<p>所有问题都是定义问题，先给民族主义下个定义。</p><p>先给民族下个定义，到底什么是民族，是根据血缘关系来界定，还是根据风俗习惯来界定，还是根据国籍来界定。</p><p>不然大家怎么能讨论到一块，每个人都有自己的民族主义。</p><p></p>
1119,匿名用户,1,0,0,0,https://www.zhihu.com/api/v4/answers/1598665024,<p>要控制在一定范围内，保证决策者需要民族主义支持的时候能得到足够支持，而该刹车的时候也能收得住。</p><p>也就是说一个实用的民族主义需要：<b>可以提供执行某项决定的巨大动力，但又能做到令行禁止。</b></p>
1120,匿名用户,1,0,0,0,https://www.zhihu.com/api/v4/answers/1596141084,<p>啊。</p><p>一般来说当经济伟大抑郁后民族主义才会蹦出来统领大局，然后进化到民粹，之后转红还是纳粹就是投骰子的事情了。</p><p>所以，不好。</p>
1121,匿名用户,1,0,0,0,https://www.zhihu.com/api/v4/answers/1595521609,<p>我们有五十六个民族，你觉着呢？</p><p>当然了，要是中华民族的概念可以深入人心。那民族主义在国内用尖刀已经无法形容了，简直就是电锯。一个十四亿人往上的巨大集体，什么叫利维坦啊（战术后仰）</p>
1122,张三二,-1,113,0,0,https://www.zhihu.com/api/v4/answers/1595163924,<p>中国啥时候又民族主义了，只有骗二傻子主义？</p>
1123,EVA,1,256,0,0,https://www.zhihu.com/api/v4/answers/1594818122,<p>真的是太恶心了</p><p>在爱国主义和民族主义几乎没什么区别的</p><p>我国</p><p>某些玩意 趾高气昂的 开始哔哔 不要民族主义 民族主义就是low逼 还tm一踩一捧 装的好像个胸怀无比的国际主义者一样 恶不恶心啊</p><p>连爱国主义</p><p>民族主义</p><p>极端民族主义</p><p>民粹</p><p>都tm分不清</p><p>我真tmd吐了哇</p><p>这种逼话和 挤眉弄眼 做作至极 一口一个uncivilized 一口一个野人未开化的某些人渣 有个屁的区别</p><p>公知也不傻 人家可以很聪明的坏</p><p></p>
1124,特色,-1,8,0,1,https://www.zhihu.com/api/v4/answers/1593834672,<p>从49年建国伊始美帝国主义就希望你搞民族主义，你觉得这是好还是坏呢？</p>
1125,和光同尘,-1,4,0,0,https://www.zhihu.com/api/v4/answers/1592166107,<p>屠龙者当年就是靠的这一招把龙给屠掉的，现在自己成了龙了，你觉得它怎么面对当年的屠龙刀？</p>
1126,Claude.Shen,1,78,0,0,https://www.zhihu.com/api/v4/answers/1591048570,<p>民族主义在任何时候任何国家都需要警惕。一定程度的民族主义有凝聚力的作用，但是过度的全民的民族主义容易使得整个国家全民癫狂。比如二战德国和日本就是靠的民族主义对军队进行洗脑发动战争。而反抗的各国也是靠的民族主义凝聚战斗力。而真正玩弄民族主义的往往是获利最大的国家统治阶层。</p><p>当前来说，我的观点是应该降温，以增加国际间的合作为主，合作则多赢，孤立则多输。</p>
1127,哈纳米鸡,-1,0,0,0,https://www.zhihu.com/api/v4/answers/1590869608,<p>毕业后5年了，看到了很多现象，越来越觉得中国爱国主义教育相当成功，民族主义教育却相当失败，有时候加强一下未必是件坏事吧（纯个人理解）</p>
1128,「已注销」,0,12,0,0,https://www.zhihu.com/api/v4/answers/1590777169,<p>要看这个民族指的是哪个民族了</p>
1129,月神,1,0,0,0,https://www.zhihu.com/api/v4/answers/1590745036,<p>先把逆民族主义清理的差不多了，给民族主义生长土壤再说民族主义。现在国内逆民族主义可以和国外民族主义一较高下</p>
1130,自盛开,1,1,0,0,https://www.zhihu.com/api/v4/answers/1590528760,<p>民族主义和国际主义主义有平衡点，犯错要买点单，像川普同志，国家主义唯大唯一，不能说不对，好像又不太对，中国现在是全球化受益方，绝对不说，国际主义不好，没有民族主义，好像又不对</p>
1131,Mangue verte,-1,5,0,0,https://www.zhihu.com/api/v4/answers/1588650788,<p>民族主义是众多社会思潮的一种，但是如果政治力量大肆炒作宣扬这个概念，那就要妥妥消费一部分人的智商，金钱，乃至良知和生命了。</p>
1132,断魂,-1,3,0,0,https://www.zhihu.com/api/v4/answers/1587121793,<p>对内，不好，至少所有人都确立中华民族这个概念之前不好。</p><p>对外，这个是必须的，每个人都要有</p><p>别和我逼逼什么“XX无国界之类的”</p>
1133,意中芸桦,1,2,0,0,https://www.zhihu.com/api/v4/answers/1587025643,<p>我玩文明6最赞同的一句话</p><p>民族主义促使国家产生，而不是国家产生民族主义</p>
1134,白薠,1,18,0,0,https://www.zhihu.com/api/v4/answers/1584369237,<p>民族主义是反帝，但不反修。</p><p>现在搞民族主义好不好呢?</p><p>我觉得是好的，虽然没反修，但比起之前既不反帝又不反修，我认为是进步的。</p><p></p>
1135,平克顿侦探,-1,68,0,0,https://www.zhihu.com/api/v4/answers/1582140525,<p>我们从来没有做错什么。</p><p>我们的庞大的购买力给了无论西方还是日韩巨量的金钱，但是他们却一心想我们以最悲惨的方式死去，并将它付诸实践。</p><p>是我们的血汗钱供养了他们奢靡的生活，我们的工人的血汗工厂生产了他们的产品。是我们咬紧牙关省下钱购买他们价格昂贵的商品。</p><p>但是我们只是想赚到养家糊口的钱，想用一些结实可靠的商品，只是想不让欧洲人像曾经一样踩在我们头上耀武扬威。</p><p>那么，请问我们做错了什么呢？</p><p>为什么想要我们死呢？是他们先想杀死我们所有人，我们从来没有想过、也没有侵略任何人。</p><p>我们没有错，是西方的行为实在太过分了。</p><p>我们的底线很低，但是不等于我们没有底线。</p><p>忍无可忍，无需再忍。</p><p>我们只是为了民族存亡而战。</p><p>试问，此刻除了拾起民族主义的旗帜奋起抵抗，为了民族的生存而战，我们还有别的选择吗？</p>
1136,「已注销」,0,1,0,0,https://www.zhihu.com/api/v4/answers/1580316631,<p>看韩国三星 日本三菱哪个不是靠民族主义爱国主义活下来的</p>
1137,玫瑰力量,-1,57,0,0,https://www.zhihu.com/api/v4/answers/1575805674,<p>把你家汽车的轮毂换成木的你愿意吗</p>
1138,耳机人,-1,61,0,0,https://www.zhihu.com/api/v4/answers/1575659981,<p>无论对什么时期的什么国家都是坏。</p><p></p>
1139,LYXC,1,17,0,0,https://www.zhihu.com/api/v4/answers/1575647066,<p>好极了，因为我们还没多少民族主义呢</p>
1140,秋海棠,1,2276,0,0,https://www.zhihu.com/api/v4/answers/1574598640,<p>双刃剑！</p>
1141,乡下癫子,1,189,0,0,https://www.zhihu.com/api/v4/answers/1573863631,<p>你不能评价一个并不存在的东西。</p><p>中国有民族主义么？</p><p>在哪儿？</p><p>芳芳的日记本里？</p><p>eg媚黑的被窝里？</p><p>蓝孩的不翼而飞的波棱盖里？</p><p>是南京地铁的双重执法里？</p><p>还是在这个充满了偏见和引导的提问里？</p><p>看了一圈，原来民族主义在各位粉红的键盘里，在知乎的小黑屋里。</p><p>中国并没有真正的民族主义，甚至是不被允许存在的，撑死了也只能算是朴素的爱国主义，哪怕是如此朴素不排外不损人的民族主义，还要被问，是不是太偏激了，是不是被xn了，是不是不够友好，是不是对国家有损害？</p><p>笑死了。</p>
1142,vczxm,-1,2,0,0,https://www.zhihu.com/api/v4/answers/1573836751,<p>好，复兴儒家就是在复兴中国的民族主义。</p>
1143,嘢渡無人,-1,2,0,0,https://www.zhihu.com/api/v4/answers/1573725439,<p>民族主义一般有怂恿，利益分配不均，人口变化引起的，看情况而定。</p>
1144,时间荒原,1,3651,0,0,https://www.zhihu.com/api/v4/answers/1573469719,"<p>我们反对什么民族主义。</p><p>汉人，歧视过白人吗？</p><p>有对白人黑人在不犯法情况不公正对待吗？</p><p>我们侵略过白人，黑人吗？</p><p>我们一直被动挨打方好吧！</p><p>这也叫民族主义，</p><p>美国对印第安人做的算不算反人类主义</p><p>美国对黑人种族隔离才不是民族主义</p><p>白人一直奴役和歧视黄人和黑人不是民族</p><p>现在美国黑命贵肯定不是民族主义。</p><p class=""ztext-empty-paragraph""><br/></p><p>我们不零元购，是民族</p><p>他们零元购，不是民族</p><p>你说是就是，你开心就好</p>"
1145,浮生若梦,1,108,0,0,https://www.zhihu.com/api/v4/answers/1573441522,<p>只有坏处没有好处，我们需要的不是什么狭义的主义，而是广义的认同</p><p>至于原因看网上历史圈的情况和世界史上的多民族国家历史你就懂了</p><p></p>
1146,Bemost,-1,49,0,0,https://www.zhihu.com/api/v4/answers/1573218869,<p>不是，恁就不能先给大家解决一下国际地位的问题再来谈mzzy的坏处？不解决问题空谈好坏有什么用？</p>
1147,质子,-1,26,0,0,https://www.zhihu.com/api/v4/answers/1573214698,<p>民族是一个非常虚幻的词，只有阶级是具体而真实的，没有必要自欺欺人，调和国内的阶级矛盾才能巩固执政基础，也是未来发展的基础，用民族主义这些无聊的词自欺欺人毫无意义。</p>
1148,万卷书之旅,1,1130,0,0,https://www.zhihu.com/api/v4/answers/1573056113,<p>我们明明是社会主义，那里来民族主义？</p><p>我们明明是五十六个民族是一家，哪里来民族主义？</p><p>我们从不高呼我是汉族，我们说的是华夏儿女、炎黄子孙！</p><p>我们口中的中华民族并非西方人思维里的狭隘，我们口中的中华民族是传承五千年文明的人群集合。</p><p>不在乎具体曾来自神州大地的哪一个角落，</p><p>不在乎讲着什么方言，</p><p>不在乎有着什么风俗习惯。</p><p>唉，说了那么多，如果你没在过这里，如果你没爱过这里，你还是不能理解！</p>
1149,用力过猛,-1,0,0,0,https://www.zhihu.com/api/v4/answers/1572989462,<p>我觉得是民族定位得当，那对于中国是好的，比如中华民族主义</p>
1150,Jane,1,1,0,0,https://www.zhihu.com/api/v4/answers/1572905585,<p>爱国主义是目前大加提倡的，某些地方也和民族主义有共性，但是不提民族主义是因为极端民族主义是不可取的。</p>
1151,不会飞皮皮虾,-1,9,0,0,https://www.zhihu.com/api/v4/answers/1572902779,<p>民族是立场，立场不同，看待问题的角度不同，好坏也不同。</p>
1152,匿名用户,1,0,0,0,https://www.zhihu.com/api/v4/answers/1572818375,<p>没有那个国家不是民族主义的</p><p>把民族主义说成是现代发明本身就是左派自己的一大发明，和声称性别是一种社会契约一样，都是一厢情愿的疯话</p>
1153,知乎用户,1,6,0,0,https://www.zhihu.com/api/v4/answers/1572771121,<p>虽然唯物主义辩证法告诉我们，应该辩证的看待问题，可是我依然要说，坏，实打实的坏，因为民族主义很容易走向狭隘，也很容易被坏人利用，民族主义的“民族”谁来定义，是大汉族还是中华民族，亦或者“神族”？看吧，不同的人会选择利于自己的定义，源头上就直接割裂了。</p><p>另外现在都不宣传共产主义了吗？？？</p>
1154,白水州,-1,97,0,0,https://www.zhihu.com/api/v4/answers/1572748662,<p>当前的生产力，抛开国家民族这些个概念谈人类命运共同体就是在扯淡。</p><p></p><p></p>
1155,匿名用户,1,0,0,0,https://www.zhihu.com/api/v4/answers/1572476621,<p>我认为这种问题也是话语权丢失的后果</p><p>我们的民族主义和欧美口中的所谓“民族主义”是不同的，目的是追求民族解放，民族独立，民族平等，民族富强，不是欧美那“本民族高人一等高度排外”的所谓“民族主义”。</p><p>民族政策高中课本上都有相关叙述，回答里却很少有提到，不得不说我们的政治老师水平还有待提高，政治这门课的教育形式也需要做出改变了。</p>
1156,匿名用户,1,0,0,0,https://www.zhihu.com/api/v4/answers/1571225339,<p>我们要我们的民族好。（✓）</p><p>我们的民族比别的民族好。（×）</p>
1157,匿名用户,1,0,0,0,https://www.zhihu.com/api/v4/answers/1570518115,<p>就一句话，不是国家造就民族主义，而是民族主义造就国家。不认同的国家都完蛋了。</p>
1158,西瓜炸鸡採棉花,1,218,0,0,https://www.zhihu.com/api/v4/answers/1570114905,<p>那你们是不是也要批判“实现中华民族伟大复兴”是民族主义了？？？？</p><p>你们要不要谴责一下？</p>
1159,wang,-1,4,0,9,https://www.zhihu.com/api/v4/answers/1570052526,<p>我就问一个问题，在坐的各位，希不希望印度毛派组织夺取政权，从而让印度六亿低种姓人民得到解放。如果印度能完成革命，那么对中国会是一个难以忽视的对手。那么大家希望印度解放吗？</p>
1160,「已注销」,0,17,0,0,https://www.zhihu.com/api/v4/answers/1568796371,<p>是好的。</p><p>对内，中国是个多民族国家，我们需要尊重每个民族的生活习惯和文化风俗，使各民族自强不息的发展，这能维持文化的多元化。并且充分的解放民族意识，能够使各民族对国家产生认同感。</p><p>对外，世界已经变成地球村，民族国家也是世界的主流国家。充分尊重各民族的利益，强化各民族的民族意识，有利于和其他国家和平发展。</p>
1161,沅有茝兮醴有兰,-1,2,0,0,https://www.zhihu.com/api/v4/answers/1567287615,<p>民族主义的民族是中华民族就是好的，从中华人民根本利益出发。好的很。</p>
1162,是熊不是猫,1,343,0,0,https://www.zhihu.com/api/v4/answers/1567043597,<p>问题下推荐的是马克思主义交流圈，节目效果拉满。（民布这种算什么，左右各取所长？）</p>
1163,知乎用户,1,6,0,0,https://www.zhihu.com/api/v4/answers/1566831555,<p>民族主义？有吗？爱国就叫民族主义？那我觉得还是不够。</p>
1164,高志朋,-1,1,0,0,https://www.zhihu.com/api/v4/answers/1566169918,"<p>在中国还贫弱的时候民族主义和阶级划分的人群基本是重叠的，所以并没有什么区别，但现在变了，到底是继续共产国际还是民族主义是两条路。出现了分歧，才出现了好坏的问题，其实好坏也很简单，问问自己我们想去哪。    不忘初心，不辱使命！</p><p class=""ztext-empty-paragraph""><br/></p><p>爱国主义和民族主义的区别是我爱国是因为我们是社会主义国家！</p>"
1165,ruiyideyu,-1,2,0,0,https://www.zhihu.com/api/v4/answers/1564429013,<p>合理的民族主义是好的，这是我国维持团结进取的主要意识形态之一。为什么？耳熟能详的“独立自主，自力更生，做中国人自己的XXX；或者为中华民族伟大复兴而奋斗”很民族主义嘛。这对我国的科技发展，内部团结，做事的干劲，有很大作用的。</p><p>因为，我国文化统一，民族单一，少数民族和汉族习惯和文化也差不多。相比于外国人可以说我国所有民族都像是一个民族的，使得我国的民族主义不同于其他国家的民族主义，更像是爱国主义。</p>
1166,安徽老乡鸡,-1,1,0,0,https://www.zhihu.com/api/v4/answers/1559243025,<p>目前，官方仍旧是反对的单个的民族主义。要说民族那也只能是中华民族。</p>
1167,风物非,1,0,0,0,https://www.zhihu.com/api/v4/answers/1557606583,<p>主要是不配。人家全球殖民，先屠原住民，再贩黑奴，点一把阿拉伯之春的火，吸一波难民。人家反思的能跟你一样？人家有这问题，那是人祖上积德，你这被按在地上摩擦几百年的，也配学着人家难受。</p>
1168,若弱,1,4,0,1,https://www.zhihu.com/api/v4/answers/1556597307,<p>短期是好事</p><p>毕竟在作为追赶者时我们首先要求内部稳定</p><p>何况还有很多人膝盖生根站不起来</p><p>但长期来看不是好事</p><p>作为人类命运共同体的创始者</p><p>未来潜在的蓝星治理者</p><p>民族主义不足以团结一切可团结的力量</p>
1169,X永祥,-1,18,0,0,https://www.zhihu.com/api/v4/answers/1555916439,<p>那得看你心脏长在哪边，你的心脏长在左边就是好，长在右边就是危险。</p>
1170,nina,-1,14,0,0,https://www.zhihu.com/api/v4/answers/1551544563,<p>比佛利多少豪宅是中国享受红利的有某些背景的人的。反而是月收入3千刷抖音的人才非常民族主义。你只是碰巧出生在这个国家，如果可以选择，还真不一定会选择出生在中国。极端的民族主义只是不自信的表现，需要有一个群体找到归属感。至少我的价值观和目标是在世界各地买房，然后不同的人生阶段体验不同的环境，生活和冒险。而不是在一种制度下变得狭隘</p>
1171,匿名用户,1,0,0,0,https://www.zhihu.com/api/v4/answers/1551426049,<p>正像尼采呼吁重估一切价值一样，重构价值的时代要到来了。</p>
1172,130斤,-1,3,0,0,https://www.zhihu.com/api/v4/answers/1538141004,<p>问问美国人，听听川老头天天嘴里天天念叨的是什么，MAKE XX GREAT AGAIN！看过竞选宣传视频没有？美国老百姓能很自然喊出这句话。为什么到我们这儿说句中华民族伟大复兴还得扭扭捏捏？</p>
1173,小胖吃冷狗,1,6,0,0,https://www.zhihu.com/api/v4/answers/1537471269,<p>说实话  我觉得各位大佬的答案不是在讨论民族主义，而是资本主义伪装的民族主义。</p><p>有一些答案谈到了乡土社会，祖先图腾，氏族文化，这是我理解的人类学中的真正的民族主义，是对不同文化的尊重。</p><p>一些答案讲了诸如白人剥削全球种族至上，落后黑人跟我们民族融合。民族企业需要保护不然会被侵吞blabla……这种“民族主义”显然是站在资产阶级角度，把利益和民族挂钩了。这里面很复杂，比如，外国资本家刀口舔血，国内资本家就好了嘛？在这一点上，根本不是民族间的对立，而是无国界的阶级间的对立吧。。。</p>
1174,阿格里,-1,3,0,0,https://www.zhihu.com/api/v4/answers/1536646707,<p>正常人都知道暴力不好</p><p>但你已经被一群手持铁棍的大汉围住，你只好也拿起铁棍的时候，还有人跑来对你说暴力不好，那肯定不是正常人了</p><p></p>
1175,迷之怨念,-1,2003,0,0,https://www.zhihu.com/api/v4/answers/1535191508,民族主义在外面搞搞就好，千万千万别拿来内讧
1176,匿名用户,1,0,0,0,https://www.zhihu.com/api/v4/answers/1531721379,<p>你是说慷他人之慨的民族主义吗？</p><p>反正我从没听说过有人肯为中华民族多生小孩。</p><p>基本上称颂民族主义的时候，大多数人是想要别人去牺牲。</p><p>民族主义是一个共识，一种虚拟强制力。</p><p>但是从目前来看，在没有强制力存在的情况下，除了用以网上互喷，这种虚拟强制力并没有发生过多少作用。它更多的是为强制力发生作用。</p><p>如果哪一天为了民族加大税收，减少休息时间，强制二胎。那才能说是民族主义吧？</p>
1177,白露为霜,0,56,0,0,https://www.zhihu.com/api/v4/answers/1529906349,<p>这不是民族主义，这是中国人骨子里家国情怀，你大概从来不了解这个传承了五千年文明的国家，我们以齐家治国平天下为人生最高要义，口耳相传“天下兴亡匹夫有责”，苟利国家生死以，岂因祸福避趋之！我们深谙“皮之不存，毛将焉附”，五湖四海皆兄弟，团结一切可以团结的力量，人心齐，泰山移！我们还有同一个梦想，“九天阊阖开宫殿，万国衣冠拜冕旒”，重新拿回属于龙族凤裔的光耀！</p>
1178,匿名用户,1,0,0,0,https://www.zhihu.com/api/v4/answers/1529103422,<p>1、民族主义分为保护自己的民族和侵略其他民族。</p><p>2、中国有很多民族。</p><p>3、外国也有很多汉族人。</p><p>4、是否支持外族搞民族主义？如果不支持，那么这种民族主义只是本位主义而已。</p><p>5、民族是一个整体，岳飞的荣誉是全民族的荣誉，那么秦桧的罪过是不是全民族的罪过？</p>
1179,临晋,1,22,0,0,https://www.zhihu.com/api/v4/answers/1522121799,<p>说皇汉满遗之类的民族主义，这个顶多打嘴炮，网络口嗨一下。</p><p>如果指的是搞举报的，只能说，这不是民族主义，这是臣民主义。</p>
1180,1154213,1,3,0,0,https://www.zhihu.com/api/v4/answers/1521979478,<p>驱除大路</p>
1181,胡豆,1,70,0,0,https://www.zhihu.com/api/v4/answers/1520932625,<p>要在中国讨论合格问题前提是先解决有无的问题，民族主义都没有讨论什么好坏?</p>
1182,匿名用户,1,0,0,0,https://www.zhihu.com/api/v4/answers/1519965761,"<p>这是百度上对民族主义的定义：</p><p> “民族主义，即指以自我<a href=""https://link.zhihu.com/?target=https%3A//baike.baidu.com/item/%25E6%25B0%2591%25E6%2597%258F/665"" class="" wrap external"" target=""_blank"" rel=""nofollow noreferrer"">民族</a>的利益为基础而进行的思想或运动。”</p><p>我们都知道，共产主义者是要解放全人类的</p><p>这两个东西看起来有些冲突</p><p>那结论应该就是：</p><p>民族主义对当今中国的发展是坏的</p><p>不过如果定义“民族主义”是“爱国”的话</p><p>一点也不冲突，请加大力度</p>"
1183,[已重置],1,207,0,0,https://www.zhihu.com/api/v4/answers/1514464522,<p>是好是坏现在哪能说清。</p><p>长期来看，一个阶级社会的国家必然走向灭亡，然后再产生一个新的阶级社会国家；不能说是循环往复，应该是螺旋上升，有可能最后一个阶级社会国家灭亡之后就能实现共产主义了。</p><p>还有想说明一点，民族主义和支持民族独立不同，主要矛盾和次要矛盾要分清。</p><p>再个就是不要把民族主义与“左”联系起来，民族主义不比帝国主义更“左”，真是乱用左籍，乱入左籍。</p>
1184,云居溟,-1,2,0,0,https://www.zhihu.com/api/v4/answers/1514171535,<p>民族主义在曾经的中国没有土壤，在当今的中国开始发芽，但它仅仅只是初生。</p><p>民族主义本身并不是一个血缘或文化概念，而是政治概念。它诞生在资本主义社会，本身是为资产阶级淡化阶级矛盾，形成稳定的民主国家而产生的一个概念。</p><p>在旧民主主义革命时期，民族主义是推翻殖民统治，建立民族独立国家的武器。而在国家阶级矛盾尖锐或正在进行新民主主义革命时，它就是资产阶级割裂分化无产者的一种方式，甚至于会被人们当做堪比“法西斯主义”的洪水猛兽。</p><p>而在当今的中国社会，阶级矛盾不再被尖锐化，而面对西方世界的挤压，国家矛盾尖锐化，民族主义就有了稳定国家和统一战线的必要性，它开始生根发芽。</p><p>现今完全不必担心中国民族主义会泛滥，中国的民族主义在当今不过就像一个初生的婴孩，比起每天民主自由的西方人，中国人反而吝啬对于国家爱的表达，民族主义要孱弱得多。</p><p>民族主义的发展，需要时代的土壤，它在这个时代得到发展，是因为时局的需要，风向变了而已。</p>
1185,恋毫,1,24,0,0,https://www.zhihu.com/api/v4/answers/1513165044,<p>整天这个主义那个主义，只要能使国家繁荣富强，民众幸福安康的就是好主义。</p>
1186,FYW,-1,5,0,0,https://www.zhihu.com/api/v4/answers/1511835474,<p>任何强国都是适当的民族主义的，古代汉朝 罗马，现代英美都如此，觉得自己高人一等，理性在于政府</p>
1187,扶苏,-1,4,0,0,https://www.zhihu.com/api/v4/answers/1510883777,<p>自然是好的</p><p>世界上每个国家的产业都是有区别的，但处于产业链的位置不是一样的。处于上游产业的利润丰厚。下游产业的利润稀薄。大家都在努力的往上游挤。但因为中国和西方文明是有巨大区别的，导致西方国家永远不会接纳。他们不会看到我们成为上游，因为我们的体量太大，如果我们成为上游，就会挤占发达国家的上游产业，就会慢慢跌落成为发展中国家，但发达国家的高福利与高龄化人口结构不会改变。</p><p>一旦失去在产业链中的地位，就相当于跌入深渊。西方国家会容忍这种事情发生吗？他们会打压我们，过去全球化对他们有利，可以把下游产业分给发展中国家。同样我们也在全球化中受益，但我们在几十年的发展中不断的冲剂产业链的上游，已经逐渐有巨大成效了，我们在全球化中的收益越来越大，他们在全球化中的收益越来越小，他们肯定会逐渐抛弃全球化，关起门来搞自己的。</p><p>我们的发展程度越来越好，导致我们会希望重新打开西方市场，但西方需要包含自己的产业，要逐渐建立贸易壁垒。并且双方会共同争夺其他不发达地区的市场，争夺贸易主导权，这种矛盾最终会不可调和。</p><p>民族团结以什么方式最有效，什么最能出成果?民族主义可以爆发出最大的潜能。过去民族主义的失败主要在于国家实力的弱小。但中国不同，中国的体量不管导致中国即使战败都不会影响核心。再也没有人敢于入侵中国了。</p><p>中国的觉醒靠都是什么，本质上还是民族意思的觉醒。中国从来就不是一个文化国家，就是一个民族国家，不管是中华民族还是汉民族。</p><p>FXS也没有什么不好的，被污名化也是因为失败了。只是FXS侵害其他民族太过，而本民族太弱小才导致失败。如果换成中华民族又会不会成功呢。</p>
1188,魂兮龙游,-1,894,0,0,https://www.zhihu.com/api/v4/answers/1509771102,<p>看你对民族主义的定义了，你认为什么是民族主义呢？我认为我们要分清民族主义与民粹主义。现在世界是以国家为单位竞争的，这是世界格局，在这个前提下，民族主义会有好处。但不能陷入民粹主义，什么是民粹主义？你看国外干出的那些无脑排外的事就明白了，或者由于什么争端而打砸抢。这叫民粹，这不叫民族，我个人认为。</p><p>什么就民族，我觉得一个人以自己的国家民族为骄傲，不崇洋媚外，自觉维护国家利益，但又不失理智做出一些如打砸抢杀这些失智的事，叫民族主义。</p>
1189,安静的狗粮,-1,12,0,0,https://www.zhihu.com/api/v4/answers/1509399938,<p>能说出“夷狄入华夏则华夏之”的，能有民族主义的土壤?中国，是个限定在国界线内的文明圈，和文明圈讨论民族主义?</p>
1190,匿名用户,1,0,0,4,https://www.zhihu.com/api/v4/answers/1508970324,<p>举个简单的例子，</p><p>问：我们要不要成为世界第一？怎样成为世界第一？</p><p>好的民族主义：要。我们要博采众长，对外取其精华去其糟粕，对内团结一致谋求发展！</p><p>坏的民族主义：要。我们要固步自封，让不承认我们是世界第一的人全部闭上嘴就好了！</p><p>民族主义不能单以好坏一概而论，好坏应依照其具体表现形式评判。</p><p>如果民族主义表现在合力抵御外侮、发展民族事业上，这样的民族主义当然是极好的、漂亮的。</p><p>如果民族主义表现为一味的排外或者是把恶意倾倒在与外族关联的本族人身上，这般民族主义我相信绝大多数民众都会嗤之以鼻。</p><p>挥舞U型锁砸向同胞，给所有留学生扣上“香蕉人”的帽子，在网络上给意见不合者一律贴上“美dog”标签这类的行为，民族主义配不上他，这应该叫Super Bravery（简称SB），也就是超勇主义。</p><p>综上，我认为我们应当在发展民族主义的同时加强教育，充分发扬好的民族主义并批评坏的民族主义。</p><p>至于某些高赞答主把一些反人类行为归为民族主义借此证明国内民族主义不强，他没有正面回答问题，回答的逻辑和动机是怎样，我很是不解，如能获得点拨定十分感激。我是认真的！不是阴阳怪气的！</p>
1191,干货香菱,-1,2,0,0,https://www.zhihu.com/api/v4/answers/1508924720,<p>我国的民族主义表现在他的反面:</p><p>对美日的敌视上。</p><p>其实外国也是如此，</p><p>也很少美国人日本人的民族主义表现为正面说我爱美国，但他们会说，我讨厌中国。</p><p>抗战八年，国人的民族主义也是表现为对日本的敌视。</p><p>推而广之，我们对父母的爱也不一定会表现为说我爱你爸爸妈妈，但如果有人欺负父母，那一定是要站出来。这也表现为反面。</p><p>2民族主义的本质，就是孔子忠孝观里面的忠观</p><p>3至于说好不好，参见二战战败前后的日本。他们的民族主义表现为对天皇的忠，导致他们发动二战导致的大败，但也靠着这个重新站起来。所以说好不好，应该像管理市场经济一样，需要一双无形的手去调控之</p>
1192,匿名用户,1,0,0,0,https://www.zhihu.com/api/v4/answers/1508167388,<p>那是大大的好啊，不然月薪三千的人的怨气往哪转移去？</p>
1193,苌楚,-1,163,0,0,https://www.zhihu.com/api/v4/answers/1508019057,<p>当今，好。尽管我这个从前的民族主义者也被现在的所谓民族主义愤青骂过。</p>
1194,Faun,-1,0,0,0,https://www.zhihu.com/api/v4/answers/1507906883,<p>想知道有多少人回答这个问题被审核不过。</p>
1195,你的名字我的故事,1,2,0,0,https://www.zhihu.com/api/v4/answers/1506813691,<p>我只排斥部分国家的人，而像有些民族，有些国家，我反而更加尊重他们，礼尚往来，有什么不好呢？</p>
1196,超阻液态收缩非晶体,-1,139,0,0,https://www.zhihu.com/api/v4/answers/1506357079,<p>你是指，逆向民族主义？那就是坏！</p>
1197,人生能有几回搏,-1,363,0,0,https://www.zhihu.com/api/v4/answers/1505581825,<p>中国是民族国家，不是移民国家。这个国家是中华民族这个概念民族所享有的国度，在外国人眼中，中国也更像是一个文明而不是一个country。民族主义要看是什么民族主义，是狭隘的还是理性的，是浅俗的还是文明的。盲目排斥外国先进技术，或是认为除了本民族其他民族都是lj这种观点，只不过是打着民族主义旗号的无知。如果说题干中的民族主义，是指民族认同感、民族自豪感，那是本民族存活于世界之林所必须的精神上的立身之基。</p>
1198,再造共和嘤,-1,18,0,0,https://www.zhihu.com/api/v4/answers/1505542931,<p>参考二战前日本</p>
